customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,profit
386,Ethelyn,Pincott,Female,63,1990-10-27,Senior Quality Engineer,Argiculture,Mass Customer,N,No,5.0,740 Calypso Drive,2100,NSW,Australia,10,2415.9700000000003
2868,Corina,Thurlbeck,Female,20,1972-05-21,Technical Writer,Retail,High Net Worth,N,No,10.0,78814 Sundown Drive,4810,QLD,Australia,8,2129.53
977,Olga,Dyke,Female,65,1959-11-30,Staff Accountant III,,High Net Worth,N,Yes,13.0,36 Grayhawk Plaza,2031,NSW,Australia,9,2449.15
327,Cris,Richfield,Female,10,1968-07-24,Design Engineer,Health,Mass Customer,N,No,12.0,042 Bunker Hill Avenue,2088,NSW,Australia,8,3498.63
3925,Cally,Chaim,Female,81,1978-11-25,Statistician I,,High Net Worth,N,No,7.0,80 Northland Place,4178,QLD,Australia,8,0.0
1350,Bing,Vicar,Male,10,1957-09-30,Staff Scientist,Retail,Mass Customer,N,Yes,8.0,0 Ramsey Place,3444,VIC,Australia,4,1235.26
1760,Kelsy,Barrowcliff,Female,68,1966-04-27,Dental Hygienist,Health,High Net Worth,N,No,15.0,12860 Warner Court,3129,VIC,Australia,8,3666.9399999999996
1802,Lizzie,Duke,Female,3,1973-04-11,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,7.0,507 Onsgard Place,4701,QLD,Australia,1,5035.8
461,Jsandye,Melendez,Female,19,1979-10-09,Social Worker,Health,Mass Customer,N,Yes,14.0,3469 Service Road,2770,NSW,Australia,5,5722.38
2558,Imojean,Bosquet,Female,84,1974-10-19,,Health,High Net Worth,N,Yes,20.0,0 Truax Trail,3677,VIC,Australia,5,2907.42
615,Rebeca,Martonfi,Female,93,1956-05-11,Human Resources Assistant I,Property,Mass Customer,N,No,19.0,66897 Pawling Circle,2066,NSW,Australia,9,3620.88
1632,Orbadiah,Kennicott,Male,43,1985-08-12,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,3.0,2 Green Ridge Park,2478,NSW,Australia,8,853.1600000000001
1214,Martino,Shalcros,Male,0,1989-05-01,Internal Auditor,Property,High Net Worth,N,No,15.0,0 Evergreen Road,3037,VIC,Australia,7,3652.09
1169,Kessiah,Corden,Female,33,1967-08-09,Actuary,Financial Services,Mass Customer,N,Yes,13.0,71 Cherokee Hill,2127,NSW,Australia,7,4318.2
2506,Arlana,Ferrick,Female,97,1955-01-20,,Health,Affluent Customer,N,No,9.0,0 Mosinee Lane,3250,VIC,Australia,4,3636.97
2962,Shari,MacCallester,Female,26,1971-07-12,Information Systems Manager,Property,Mass Customer,N,No,15.0,373 Hayes Terrace,2010,NSW,Australia,9,444.6500000000001
92,Jodee,Judkins,Female,98,1980-09-11,Recruiting Manager,Health,Mass Customer,N,No,12.0,6 Heffernan Center,2125,New South Wales,Australia,11,2967.4399999999996
1527,Gerek,Chape,Male,23,1997-10-15,Chemical Engineer,Manufacturing,Mass Customer,N,No,2.0,486 Clyde Gallagher Road,2170,NSW,Australia,9,3855.9300000000003
1238,Steward,Beedham,Male,24,1978-06-01,Graphic Designer,,Affluent Customer,N,Yes,6.0,75 Scott Place,3806,VIC,Australia,7,1110.0199999999998
498,Emmalee,Sketcher,Female,58,1978-04-30,VP Sales,Manufacturing,High Net Worth,N,Yes,10.0,353 Stuart Trail,4702,QLD,Australia,3,4982.41
3334,Koralle,Winckles,Female,63,1965-05-22,VP Product Management,Health,Mass Customer,N,Yes,12.0,2 Homewood Center,2775,NSW,Australia,6,2428.32
3447,Linell,,Female,43,1977-11-23,,Financial Services,High Net Worth,N,No,17.0,4233 Service Avenue,2340,NSW,Australia,5,4324.39
699,Mirabella,Richter,Female,16,1972-08-04,Account Representative IV,IT,Affluent Customer,N,Yes,16.0,4 Lillian Plaza,2283,NSW,Australia,6,976.24
2093,Salem,Doiley,Male,94,1999-09-10,Programmer II,Financial Services,High Net Worth,N,No,2.0,4081 Lighthouse Bay Alley,4053,QLD,Australia,9,3660.4800000000005
3682,Dukie,Asson,Male,94,1978-06-15,GIS Technical Architect,Financial Services,Mass Customer,N,Yes,11.0,6468 West Park,3161,VIC,Australia,6,0.0
2121,Clarita,Jaqueminet,Female,35,1989-02-15,Nurse,Financial Services,Mass Customer,N,Yes,22.0,85 Cody Hill,2770,NSW,Australia,8,4204.3
2393,Dorian,Colledge,Female,68,1981-06-21,Registered Nurse,Health,High Net Worth,N,Yes,11.0,44083 Village Court,2142,NSW,Australia,7,192.9699999999999
2296,Nathalia,Sanger,Female,16,2002-01-01,Geologist IV,Retail,Affluent Customer,N,No,1.0,2 Nova Street,4228,QLD,Australia,8,3592.5
3260,Kelsy,Rao,Female,6,1979-05-30,Research Associate,Telecommunications,High Net Worth,N,No,11.0,8 Marquette Court,2204,NSW,Australia,11,1938.37
2,Eli,Bockman,Male,81,1980-12-16,Administrative Officer,Financial Services,Mass Customer,N,Yes,16.0,6 Meadow Vale Court,2153,New South Wales,Australia,10,2226.26
1655,Prinz,Codman,Male,38,1983-02-15,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,13.0,82598 Arkansas Hill,2088,NSW,Australia,12,1337.55
1971,Mariel,Dyke,Female,49,1998-02-10,,Manufacturing,Mass Customer,N,Yes,4.0,04046 Summit Avenue,4217,QLD,Australia,9,4812.99
2242,Elsy,Springell,Female,25,1977-09-24,VP Sales,,Mass Customer,N,Yes,21.0,353 Scott Road,2770,NSW,Australia,7,898.8199999999999
3885,Asher,,Male,55,1978-06-17,Actuary,Financial Services,Mass Customer,N,Yes,8.0,23217 Waubesa Pass,2705,NSW,Australia,1,0.0
2525,Hans,Ison,Male,25,1992-10-03,Cost Accountant,Financial Services,Mass Customer,N,No,8.0,3 Park Meadow Drive,3023,VIC,Australia,7,217.51
971,Sarge,Lerohan,Male,11,1988-10-25,Geologist I,Manufacturing,High Net Worth,N,No,22.0,95 Old Gate Junction,2760,NSW,Australia,8,4015.7799999999997
1853,Agathe,Dimmick,Female,67,1987-06-20,Recruiter,,Mass Customer,N,Yes,17.0,509 Ridgeway Junction,3166,VIC,Australia,10,5184.76
3287,Marys,Vazquez,Female,30,1986-01-06,Account Executive,,Affluent Customer,N,Yes,4.0,48333 Waywood Road,2113,NSW,Australia,11,3199.1000000000004
1354,Karee,Hyman,Female,0,2000-10-15,Analyst Programmer,Financial Services,Affluent Customer,N,No,2.0,19 Green Ridge Avenue,3340,VIC,Australia,3,2464.54
388,Carlye,Bartle,Female,53,1966-05-25,,Financial Services,Mass Customer,N,Yes,11.0,75 Bartillon Street,3228,VIC,Australia,8,1834.0300000000002
223,Ossie,Meaton,Male,13,1983-11-26,VP Sales,,Affluent Customer,N,Yes,14.0,2 Scott Circle,2506,NSW,Australia,9,4410.07
216,Cinderella,Parcall,Female,12,1995-01-12,Quality Engineer,Financial Services,High Net Worth,N,Yes,7.0,7 Pankratz Point,3011,VIC,Australia,8,2152.05
3061,Evie,Bendtsen,Female,51,1991-03-18,Office Assistant IV,Manufacturing,Affluent Customer,N,Yes,3.0,8303 Mallard Center,2234,NSW,Australia,11,3232.7599999999998
2844,Amie,Felgate,Female,98,1975-11-22,,Financial Services,Mass Customer,N,Yes,13.0,9 Steensland Center,3103,VIC,Australia,12,3710.17
2599,Pauly,Eilles,Female,9,1954-05-03,VP Marketing,Manufacturing,Mass Customer,N,No,5.0,84 Stuart Lane,3146,VIC,Australia,11,4275.0
718,Cathe,Lorriman,Female,38,1978-02-18,Engineer I,Manufacturing,Mass Customer,N,Yes,7.0,76 Londonderry Park,2777,NSW,Australia,9,2164.08
3763,Law,Jore,Male,37,1981-01-27,Quality Control Specialist,,Affluent Customer,N,Yes,20.0,877 Corben Center,2500,NSW,Australia,7,0.0
1763,Suzie,Ornillos,Female,96,1994-10-30,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,7.0,3 Nevada Road,4215,QLD,Australia,3,3434.3799999999997
2764,Callie,Coltart,Female,12,1955-03-29,,Financial Services,Mass Customer,N,Yes,20.0,9 Cascade Junction,2016,NSW,Australia,12,593.56
3488,Cristobal,Whitrod,Male,63,1975-08-07,Speech Pathologist,Manufacturing,Mass Customer,N,Yes,9.0,2986 Holmberg Circle,3021,VIC,Australia,9,815.9499999999999
1220,Paulie,Akerman,Male,12,1987-06-08,Editor,,High Net Worth,N,No,14.0,81 American Place,2259,NSW,Australia,6,2476.2700000000004
2220,Curr,Jancey,Male,35,1959-05-13,Legal Assistant,Financial Services,Mass Customer,N,Yes,13.0,24 Hermina Alley,2262,NSW,Australia,6,2129.07
925,Nicko,Pembridge,Male,42,1978-08-07,Accountant IV,Manufacturing,Affluent Customer,N,No,16.0,10421 Cordelia Parkway,3188,VIC,Australia,12,4371.159999999999
3997,Blanch,Nisuis,Female,87,2001-07-13,Statistician II,Manufacturing,High Net Worth,N,Yes,1.0,87 Crescent Oaks Alley,2756,NSW,Australia,10,0.0
3600,Godart,Gooderick,Male,88,1962-05-17,Staff Accountant II,,Mass Customer,N,No,16.0,4 Macpherson Drive,2560,NSW,Australia,8,0.0
2541,Cleveland,Islep,Male,17,2000-03-14,Software Engineer II,Financial Services,High Net Worth,N,Yes,2.0,709 Rieder Terrace,3995,VIC,Australia,2,1918.88
883,Lolita,Bennie,U,73,,Recruiter,IT,Mass Customer,N,Yes,,707 Spaight Place,2830,NSW,Australia,4,705.35
1884,Aurore,Buckmaster,Female,19,1969-11-25,,Manufacturing,Mass Customer,N,Yes,17.0,9 Emmet Hill,2042,NSW,Australia,10,3349.9900000000002
2050,Opal,Costa,Female,22,1954-06-26,Business Systems Development Analyst,,Mass Customer,N,Yes,5.0,89 Anhalt Park,2106,NSW,Australia,11,2099.3999999999996
638,Joey,Ledram,Male,19,1967-04-29,,Manufacturing,High Net Worth,N,No,13.0,831 Hayes Park,4218,QLD,Australia,8,3507.13
3365,Karlens,Chaffyn,U,29,,Engineer III,IT,Mass Customer,N,No,,7234 Dawn Alley,4670,QLD,Australia,1,4003.36
488,Domini,Ghelerdini,Female,24,1980-07-11,Help Desk Operator,Property,Mass Customer,N,Yes,10.0,11731 3rd Hill,3004,Victoria,Australia,9,1043.6399999999999
2059,Kylen,Gimson,Female,21,1977-02-15,Graphic Designer,,High Net Worth,N,No,12.0,18 Buhler Court,3186,VIC,Australia,12,1500.24
140,Morrie,Flaxon,Male,9,1994-05-20,Programmer Analyst III,Manufacturing,Mass Customer,N,No,2.0,22 Oxford Junction,2315,New South Wales,Australia,3,2699.8999999999996
3770,Caddric,Ruddiforth,Male,54,1988-02-02,Legal Assistant,Argiculture,Mass Customer,N,No,17.0,70 West Plaza,3020,VIC,Australia,8,0.0
531,Modesty,Fletcher,Female,94,1993-08-26,Senior Cost Accountant,Financial Services,High Net Worth,N,No,1.0,12 Monument Alley,3124,Victoria,Australia,12,1761.4599999999998
3534,Kacie,Stanbrooke,Female,92,1975-05-15,Associate Professor,Manufacturing,Affluent Customer,N,Yes,3.0,9 Tennyson Center,2198,NSW,Australia,9,0.0
3078,Mariel,Blacksell,Female,54,1982-08-16,Safety Technician III,Retail,Mass Customer,N,No,7.0,837 Elmside Center,2761,NSW,Australia,8,1750.43
2344,Wat,Robelin,Male,93,1993-03-04,Nurse,Financial Services,Mass Customer,N,Yes,7.0,24 Corben Terrace,2164,NSW,Australia,8,2605.09
1677,Petrina,Pollins,Female,56,1958-05-28,Editor,Health,Affluent Customer,N,Yes,16.0,9737 Vernon Junction,3152,VIC,Australia,9,2781.5599999999995
2925,Henderson,Sloey,Male,36,1978-05-02,Business Systems Development Analyst,Financial Services,Affluent Customer,N,Yes,19.0,415 Walton Lane,4883,QLD,Australia,3,2770.16
294,Magnum,Slowan,Male,39,1959-04-01,Recruiting Manager,,High Net Worth,N,No,5.0,83 Brickson Park Drive,3029,VIC,Australia,8,5509.67
2084,Britni,Menguy,Female,6,1986-10-03,,IT,Mass Customer,N,Yes,17.0,59 Prentice Lane,4551,QLD,Australia,7,494.60999999999996
1207,Mabel,Marousek,Female,30,1997-09-25,Engineer IV,Health,Mass Customer,N,No,1.0,7 Luster Trail,2007,NSW,Australia,8,1126.0699999999997
943,Holly,Gamett,Male,94,1979-09-17,Legal Assistant,Property,Affluent Customer,N,Yes,15.0,9 Clyde Gallagher Plaza,3021,VIC,Australia,7,6038.5199999999995
1646,Emmye,Flacke,Female,39,1994-06-20,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,1.0,5274 Lindbergh Alley,4217,QLD,Australia,1,4487.5199999999995
1948,Elizabeth,Applewhaite,Female,30,1964-06-08,,Entertainment,Mass Customer,N,No,11.0,9175 Stephen Drive,4035,QLD,Australia,8,2425.3399999999997
2102,Carl,Penquet,Male,80,1976-01-08,Senior Editor,,Affluent Customer,N,No,5.0,60424 Bultman Terrace,2120,NSW,Australia,10,3934.9900000000002
3131,Sybilla,O' Markey,Female,63,1999-02-24,,Retail,Affluent Customer,N,Yes,3.0,1617 Harper Parkway,2096,NSW,Australia,10,2725.7599999999998
2263,Lois,Sorel,Female,79,1987-02-06,Professor,Argiculture,Mass Customer,N,Yes,21.0,93 Shasta Avenue,4171,QLD,Australia,10,3371.4799999999996
3042,Barris,Trayton,Male,76,1971-03-17,Engineer II,Property,High Net Worth,N,Yes,15.0,5444 Corry Pass,2761,NSW,Australia,8,1629.2499999999998
3459,Emelda,Ramsdell,Female,62,2000-11-24,,Entertainment,Mass Customer,N,Yes,2.0,78 Bowman Court,2027,NSW,Australia,11,2667.1400000000003
869,Addia,Abels,Female,7,1984-03-11,Account Representative I,Financial Services,High Net Worth,N,Yes,10.0,02377 Maywood Trail,2287,NSW,Australia,7,0.0
3022,Gert,Kurtis,Female,21,1988-08-23,,,High Net Worth,N,No,8.0,520 Parkside Lane,2164,NSW,Australia,9,2614.37
3624,Lenka,,Female,54,1984-10-16,Cost Accountant,Financial Services,Mass Customer,N,Yes,7.0,56 Sullivan Crossing,2768,NSW,Australia,9,0.0
1331,Edward,Hawkwood,Male,12,1987-03-24,Tax Accountant,Telecommunications,High Net Worth,N,No,17.0,4 Sycamore Pass,3977,VIC,Australia,5,6252.429999999999
1907,Lind,Dredge,Male,69,1974-11-04,VP Sales,Health,High Net Worth,N,No,18.0,2 Maryland Drive,4227,QLD,Australia,7,1014.0699999999998
